sample,cohort,organ,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,SBS7a,SBS7c,SBS8,SBS9,SBS10a,SBS10d,SBS11,SBS12,SBS13,SBS14,SBS15,SBS16,SBS17,SBS17a,SBS18,SBS19,SBS20,SBS22,SBS23,SBS24,SBS26,SBS28,SBS30,SBS31,SBS32,SBS33,SBS35,SBS38,SBS44,SBS52,SBS53,SBS57,SBS84,SBS87,SBS88,SBS90,SBS92,SBS93,SBS94,SBS95,SBS96,SBS97,SBS98,SBS99,SBS100,SBS101,SBS102,SBS103,SBS104,SBS105,SBS106,SBS107,SBS108,SBS109,SBS110,SBS111,SBS112,SBS113,SBS114,SBS115,SBS116,SBS117,SBS118,SBS119,SBS120,SBS121,SBS122,SBS123,SBS124,SBS125,SBS126,SBS127,SBS128,SBS129,SBS130,SBS131,SBS132,SBS133,SBS134,SBS135,SBS136,SBS137,SBS138,SBS139,SBS140,SBS141,SBS142,SBS143,SBS144,SBS145,SBS146,SBS147,SBS148,SBS149,SBS150,SBS151,SBS152,SBS153,SBS154,SBS155,SBS156,SBS157,SBS158,SBS159,SBS160,SBS161,SBS162,SBS163,SBS164,SBS165,SBS166,SBS167,SBS168,SBS169
3a551616-4840-4111-a8c5-b4aa773d82c2,ICGC,Esophagus,0,0,1262.02851863779,0,0,0,0,0,2251.45187351966,0,0,0,0,0,0,0,0,0,974.658994032396,0,2449.66965046888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506.56436487639,0,0,0,0,0,0,1499.55242966752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b9bcba3a-c9be-4305-b5f4-c861282921e0,ICGC,Esophagus,2071.55350890547,1355.67596402523,2821.45357595815,0,0,0,0,0,5033.45752162271,0,0,0,0,0,1411.05991662584,0,0,0,0,0,0,0,0,0,0,0,0,1698.22408281321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5080.67864210687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3a18aa52-b6e2-4d03-ad05-ef99d653f0e0,ICGC,Esophagus,807.936336336336,0,261.76293075481,0,0,0,0,0,466.983615791858,0,0,0,0,0,0,0,0,0,0,0,453.587087087087,0,0,0,0,0,0,280.672672672673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471.129129129129,0,0,0,0,0,0,353.848048048048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9ba6be6d-2032-444b-ab3c-dbee8023759d,ICGC,Esophagus,2017.32877933937,0,472.139491204298,0,0,0,0,0,842.294232131872,0,0,0,0,0,0,0,0,0,2674.79524862667,0,2367.77787686381,0,0,0,0,0,0,1553.05860740529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694.33651994007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7f94d650-41b9-4664-bcde-dc8533e4602d,ICGC,Esophagus,4742.38080920322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26021.6413491077,0,4969.70732291871,0,0,0,0,0,0,4597.49138287906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
de581588-be15-4bf4-95d1-aa5478b53ab6,ICGC,Esophagus,6475.54958841396,364.922474987462,448.37105708966,0,0,0,0,0,799.89147757622,0,0,0,0,0,379.830793489762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1562.07994013294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cb381d49-4546-400c-af02-f877083caa0a,ICGC,Esophagus,6655.56302588671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5436.74181730344,0,5890.30315230082,0,0,0,0,0,0,2069.49847014775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1507.0424533999,0,0,0,0,0,0,1609.9429324852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33992441-4f34-42f2-ba87-6ddd227f2250,ICGC,Esophagus,1314.84393063584,564.096827950605,1061.926527535,0,0,0,0,0,1894.47103187461,0,0,0,0,0,587.142093051126,0,0,0,0,0,1075.19010918433,0,0,0,0,0,0,868.557482337829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653.419396274888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926a04de-ef57-4271-91db-e90de8aa8a1a,ICGC,Esophagus,0,2070.0532753922,1679.86954483567,0,0,0,0,0,2996.87794541385,0,0,0,0,0,2154.62195959652,0,0,0,16723.172885095,0,1862.29765330264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25c99312-bf63-4654-a73a-03c3c1cd50b6,ICGC,Esophagus,1029.55637091394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964.42361574383,0,0,0,0,0,0,0,0,755.008005336891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732.963975983989,0,0,0,0,0,0,706.410940627085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c9f91ded-3b04-4cd1-8ea6-bbc635a8a4f0,ICGC,Esophagus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68199.2732693024,0,15110.0605448637,0,0,0,0,0,0,9903.53968273049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21862.5876017262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569393c8-e2fe-4580-a45b-81f1b1e01135,ICGC,Esophagus,0,0,1900.47993990018,0,0,0,0,0,3390.44566591356,0,0,0,0,0,0,0,0,0,11138.6590973358,0,5400.48618709812,0,0,0,0,0,0,11524.872653282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2774.53417263976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e91ab7da-79a6-4ea0-bc24-7aacb39f7614,ICGC,Esophagus,3830.89714867617,0,1266.19722548317,0,0,0,0,0,2258.88882339726,0,0,0,0,0,0,0,0,0,13450.683299389,0,4983.56975560081,0,0,0,0,0,0,4208.28105906314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2095.13136456212,0,0,0,0,0,0,2524.56822810591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f2e639cc-c30c-459f-8afc-7ace7d0209c5,ICGC,Esophagus,2648.26055255414,0,689.099301725827,0,0,0,0,0,1229.34933006613,0,0,0,0,0,0,0,0,0,0,0,3320.46892432029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728.309219484341,0,0,0,0,0,0,845.019018755216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9c00828e-e9ae-4b9c-959e-34837ee2b230,ICGC,Esophagus,3971.47426699515,0,841.540647331767,0,0,0,0,0,1501.30384464145,0,0,0,0,0,0,0,0,0,6309.81425129274,0,1917.91926794271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987.98938733519,0,0,0,0,0,0,1542.04312748734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134c9a92-e91e-4347-a9c4-727279edebb1,ICGC,Esophagus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49674.8991989941,0,0,0,0,0,0,0,0,4431.57295984104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5076.79239044381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48a0da38-8147-40fe-b683-3f070413a792,ICGC,Esophagus,3644.89267132063,0,1111.96466408216,0,0,0,0,0,1983.73878978402,0,0,0,0,0,0,0,0,0,3245.02679948754,0,5177.71184668079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489.22477579941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e93b0979-65ef-4883-9b6e-39eb17966e66,ICGC,Esophagus,2883.88213120029,429.158413024406,912.993607049051,0,0,0,0,0,1628.77552824306,0,0,0,0,0,446.69098705819,0,0,0,0,0,1382.99931043994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793.080126879051,0,0,0,0,0,0,1733.13841768951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d707940e-0f9d-4da3-9380-90a422e44efd,ICGC,Esophagus,2722.07364789489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12605.2871958022,0,3389.95975705491,0,0,0,0,0,0,3764.17609387266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36680797-36de-413d-b2a1-8804ac1705e9,ICGC,Esophagus,1926.00775594623,0,566.958291935203,0,0,0,0,0,1011.45044643114,0,0,0,0,0,0,0,0,0,3015.68329886246,0,2209.77223371251,0,0,0,0,0,0,2576.82083764219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1347.50723888314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371235d9-55b8-40a7-8cd6-baa7c2ad0493,ICGC,Esophagus,3655.39002628303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17016.9710022133,0,2131.31046825287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2452.93277078434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d1842491-29ff-4801-8c8a-4d619f749dd1,ICGC,Esophagus,3730.88714670526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13942.7380291883,0,1628.00526675512,0,0,0,0,0,0,3584.61713504603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2e69c886-535b-4ff0-9236-abf6799acdbd,ICGC,Esophagus,1612.72248913818,0,1835.26696618532,0,0,0,0,0,3274.10608271097,0,0,0,0,0,0,0,0,0,5897.97082825682,0,0,0,0,0,0,0,0,2630.49398864394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4302.76161467552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9ae33a63-6b1a-43bf-9205-463c867bcbc4,ICGC,Esophagus,3658.3820624736,0,752.18690037632,0,0,0,0,0,1341.89725594883,0,0,0,0,0,0,0,0,0,11715.9447472696,0,0,0,0,0,0,0,0,3352.13854415995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2755.18923104773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f0a33adc-ea90-46ef-a24a-a8d7e4e15db3,ICGC,Esophagus,3431.49098901099,0,1012.48780834933,0,0,0,0,0,1806.27263121158,0,0,0,0,0,0,0,0,0,17994.5868131868,0,6953.94197802198,0,0,0,0,0,0,4393.06813186813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3445.48483516484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27b56bf2-7a9d-4061-98d4-61fe2761578c,ICGC,Esophagus,5099.33172682527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19769.3550382827,0,2863.65179792179,0,0,0,0,0,0,10799.1146431501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708e21ac-f529-4461-bc4f-d3a194a92b80,ICGC,Esophagus,1037.22141560799,1198.77413856732,1550.62145773795,0,0,0,0,0,2766.30007530431,0,0,0,0,0,1247.7481204266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818.674762463969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532bec86-b8d3-41a1-ba17-913a7d378f66,ICGC,Esophagus,3123.74672219651,0,1573.54566656935,0,0,0,0,0,2807.19673663977,0,0,0,0,0,0,0,0,0,9533.67499614377,0,6082.0598179855,0,0,0,0,0,0,3879.94332870585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2301.57658491439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1f967003-82d6-4932-a445-24fc25723594,ICGC,Esophagus,2625.36047503669,427.006602950006,771.169856475555,0,0,0,0,0,1375.76274428241,0,0,0,0,0,444.451268257569,0,0,0,1007.295430502,0,2202.36631061666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2258.29942326724,0,0,0,0,0,0,2240.32092277241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7adcea71-1aed-450c-b0ff-b9d9820c6153,ICGC,Esophagus,4954.11139578924,1704.92717908769,0,0,0,0,0,0,0,0,0,0,0,0,1774.57922616958,0,0,0,5352.08432661246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2564.26890943522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42629ae0-9410-4fac-8df1-2c276467deb5,ICGC,Esophagus,3636.55008993093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34332.3547216398,0,0,0,0,0,0,0,0,4066.29235533892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9de495d1-55b2-4535-9b0a-a999df35977c,ICGC,Esophagus,2948.32332902113,0,1014.05320651027,0,0,0,0,0,1809.06529284338,0,0,0,0,0,0,0,0,0,5281.64053471323,0,1468.40224234584,0,0,0,0,0,0,1255.05321259163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1244.53600689953,0,0,0,0,0,0,1546.53005605865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5fd632ea-085e-4e9b-8dcc-ec94e492d3bf,ICGC,Esophagus,2614.19090756584,0,955.364358540279,0,0,0,0,0,1704.36471376347,0,0,0,0,0,0,0,0,0,4822.04126824359,0,1665.89615836269,0,0,0,0,0,0,2848.88760275122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2657.72739473243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525b38-c34b-479b-86d3-013c7e567b8f,ICGC,Esophagus,0,0,1834.08748602088,0,0,0,0,0,3272.00189664322,0,0,0,0,0,0,0,0,0,40620.0094994244,0,0,0,0,0,0,0,0,21518.3408091496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d4cf11be-3bd7-403b-9722-91d8e8761e4d,ICGC,Esophagus,3759.62070184743,0,806.268457286885,0,0,0,0,0,1438.37845334727,0,0,0,0,0,0,0,0,0,4661.68911871298,0,1586.63811544241,0,0,0,0,0,0,3071.54295942721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3643.85525501635,0,0,0,0,0,0,1577.61743127376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a92023de-5c97-4bf2-aa3c-0e768d7c5ece,ICGC,Esophagus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35996.911968544,0,0,0,0,0,0,0,0,55595.3140505219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6864.84139062544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ec474dfa-527c-44f3-9224-bf1c858cabfc,ICGC,Esophagus,2134.73586539651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7017.63169615241,0,2135.23580353829,0,0,0,0,0,0,2997.12915996536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4809.40492391439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dfde4013-9062-42f5-a42b-626ef8334a41,ICGC,Esophagus,6175.45611460107,3339.73021199531,1403.07606433881,0,0,0,0,0,2503.07991229544,0,0,0,0,0,3476.16949739117,0,0,0,3629.68032642517,0,3372.70295896202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7539.33599483356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
